Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
1/25/2018 5:00,N.Y.C.,4992,10
1/25/2018 6:00,N.Y.C.,5523,11
1/25/2018 7:00,N.Y.C.,6056,12
1/25/2018 8:00,N.Y.C.,6344,13
1/25/2018 9:00,N.Y.C.,6511,14
1/25/2018 10:00,N.Y.C.,6554,15
1/25/2018 11:00,N.Y.C.,6546,16
1/25/2018 12:00,N.Y.C.,6527,17
1/25/2018 13:00,N.Y.C.,6512,18
1/25/2018 14:00,N.Y.C.,6493,19
1/25/2018 15:00,N.Y.C.,6546,20
1/25/2018 16:00,N.Y.C.,6674,21
1/25/2018 17:00,N.Y.C.,6864,22
1/25/2018 18:00,N.Y.C.,6830,23
1/25/2018 19:00,N.Y.C.,6688,0
1/25/2018 20:00,N.Y.C.,6507,1
1/25/2018 21:00,N.Y.C.,6271,2
1/25/2018 22:00,N.Y.C.,5932,3
1/25/2018 23:00,N.Y.C.,5531,4
1/26/2018 0:00,N.Y.C.,5242,5
1/26/2018 1:00,N.Y.C.,5026,6
1/26/2018 2:00,N.Y.C.,4893,7
1/26/2018 3:00,N.Y.C.,4835,8
1/26/2018 4:00,N.Y.C.,4872,9
1/26/2018 5:00,N.Y.C.,5111,10
1/26/2018 6:00,N.Y.C.,5623,11
1/26/2018 7:00,N.Y.C.,6121,12
1/26/2018 8:00,N.Y.C.,6400,13
1/26/2018 9:00,N.Y.C.,6601,14
1/26/2018 10:00,N.Y.C.,6643,15
1/26/2018 11:00,N.Y.C.,6627,16
1/26/2018 12:00,N.Y.C.,6579,17
1/26/2018 13:00,N.Y.C.,6536,18
1/26/2018 14:00,N.Y.C.,6491,19
1/26/2018 15:00,N.Y.C.,6520,20
1/26/2018 16:00,N.Y.C.,6607,21
1/26/2018 17:00,N.Y.C.,6732,22
1/26/2018 18:00,N.Y.C.,6669,23
1/26/2018 19:00,N.Y.C.,6503,0
1/26/2018 20:00,N.Y.C.,6304,1
1/26/2018 21:00,N.Y.C.,6084,2
1/26/2018 22:00,N.Y.C.,5798,3
1/26/2018 23:00,N.Y.C.,5460,4
1/27/2018 0:00,N.Y.C.,5161,5
1/27/2018 1:00,N.Y.C.,4922,6
1/27/2018 2:00,N.Y.C.,4763,7
1/27/2018 3:00,N.Y.C.,4677,8
1/27/2018 4:00,N.Y.C.,4654,9
1/27/2018 5:00,N.Y.C.,4728,10
1/27/2018 6:00,N.Y.C.,4901,11
1/27/2018 7:00,N.Y.C.,5081,12
1/27/2018 8:00,N.Y.C.,5299,13
1/27/2018 9:00,N.Y.C.,5541,14
1/27/2018 10:00,N.Y.C.,5669,15
1/27/2018 11:00,N.Y.C.,5714,16
1/27/2018 12:00,N.Y.C.,5702,17
1/27/2018 13:00,N.Y.C.,5654,18
1/27/2018 14:00,N.Y.C.,5602,19
1/27/2018 15:00,N.Y.C.,5612,20
1/27/2018 16:00,N.Y.C.,5682,21
1/27/2018 17:00,N.Y.C.,5835,22
1/27/2018 18:00,N.Y.C.,5909,23
1/27/2018 19:00,N.Y.C.,5860,0
1/27/2018 20:00,N.Y.C.,5754,1
1/27/2018 21:00,N.Y.C.,5615,2
1/27/2018 22:00,N.Y.C.,5415,3
1/27/2018 23:00,N.Y.C.,5163,4
1/28/2018 0:00,N.Y.C.,4804,5
1/28/2018 1:00,N.Y.C.,4587,6
1/28/2018 2:00,N.Y.C.,4439,7
1/28/2018 3:00,N.Y.C.,4358,8
1/28/2018 4:00,N.Y.C.,4336,9
1/28/2018 5:00,N.Y.C.,4396,10
1/28/2018 6:00,N.Y.C.,4492,11
1/28/2018 7:00,N.Y.C.,4597,12
1/28/2018 8:00,N.Y.C.,4799,13
1/28/2018 9:00,N.Y.C.,5090,14
1/28/2018 10:00,N.Y.C.,5267,15
1/28/2018 11:00,N.Y.C.,5365,16
1/28/2018 12:00,N.Y.C.,5412,17
1/28/2018 13:00,N.Y.C.,5428,18
1/28/2018 14:00,N.Y.C.,5425,19
1/28/2018 15:00,N.Y.C.,5473,20
1/28/2018 16:00,N.Y.C.,5569,21
1/28/2018 17:00,N.Y.C.,5721,22
1/28/2018 18:00,N.Y.C.,5813,23
1/28/2018 19:00,N.Y.C.,5783,0
1/28/2018 20:00,N.Y.C.,5693,1
1/28/2018 21:00,N.Y.C.,5558,2
1/28/2018 22:00,N.Y.C.,5326,3
1/28/2018 23:00,N.Y.C.,5015,4
1/29/2018 0:00,N.Y.C.,4663,5
1/29/2018 1:00,N.Y.C.,4484,6
1/29/2018 2:00,N.Y.C.,4381,7
1/29/2018 3:00,N.Y.C.,4346,8
1/29/2018 4:00,N.Y.C.,4408,9
1/29/2018 5:00,N.Y.C.,4676,10
1/29/2018 6:00,N.Y.C.,5197,11
1/29/2018 7:00,N.Y.C.,5717,12
1/29/2018 8:00,N.Y.C.,6034,13
1/29/2018 9:00,N.Y.C.,6267,14
1/29/2018 10:00,N.Y.C.,6334,15
1/29/2018 11:00,N.Y.C.,6353,16
1/29/2018 12:00,N.Y.C.,6352,17
1/29/2018 13:00,N.Y.C.,6354,18
1/29/2018 14:00,N.Y.C.,6356,19
1/29/2018 15:00,N.Y.C.,6417,20
1/29/2018 16:00,N.Y.C.,6530,21
1/29/2018 17:00,N.Y.C.,6658,22
1/29/2018 18:00,N.Y.C.,6603,23
1/29/2018 19:00,N.Y.C.,6467,0
1/29/2018 20:00,N.Y.C.,6272,1
1/29/2018 21:00,N.Y.C.,6031,2
1/29/2018 22:00,N.Y.C.,5694,3
1/29/2018 23:00,N.Y.C.,5282,4
1/30/2018 0:00,N.Y.C.,4878,5
1/30/2018 1:00,N.Y.C.,4667,6
1/30/2018 2:00,N.Y.C.,4551,7
1/30/2018 3:00,N.Y.C.,4506,8
1/30/2018 4:00,N.Y.C.,4558,9
1/30/2018 5:00,N.Y.C.,4814,10
1/30/2018 6:00,N.Y.C.,5342,11
1/30/2018 7:00,N.Y.C.,5866,12
1/30/2018 8:00,N.Y.C.,6173,13
1/30/2018 9:00,N.Y.C.,6415,14
1/30/2018 10:00,N.Y.C.,6480,15
1/30/2018 11:00,N.Y.C.,6492,16
1/30/2018 12:00,N.Y.C.,6484,17
1/30/2018 13:00,N.Y.C.,6472,18
1/30/2018 14:00,N.Y.C.,6448,19
1/30/2018 15:00,N.Y.C.,6506,20
1/30/2018 16:00,N.Y.C.,6617,21
1/30/2018 17:00,N.Y.C.,6758,22
1/30/2018 18:00,N.Y.C.,6731,23
1/30/2018 19:00,N.Y.C.,6610,0
1/30/2018 20:00,N.Y.C.,6435,1
1/30/2018 21:00,N.Y.C.,6207,2
1/30/2018 22:00,N.Y.C.,5877,3
1/30/2018 23:00,N.Y.C.,5478,4
1/31/2018 0:00,N.Y.C.,5149,5
1/31/2018 1:00,N.Y.C.,4936,6
1/31/2018 2:00,N.Y.C.,4809,7
1/31/2018 3:00,N.Y.C.,4760,8
1/31/2018 4:00,N.Y.C.,4808,9
1/31/2018 5:00,N.Y.C.,5060,10
1/31/2018 6:00,N.Y.C.,5600,11
1/31/2018 7:00,N.Y.C.,6124,12
1/31/2018 8:00,N.Y.C.,6422,13
1/31/2018 9:00,N.Y.C.,6618,14
1/31/2018 10:00,N.Y.C.,6665,15
1/31/2018 11:00,N.Y.C.,6671,16
1/31/2018 12:00,N.Y.C.,6651,17
1/31/2018 13:00,N.Y.C.,6635,18
1/31/2018 14:00,N.Y.C.,6617,19
1/31/2018 15:00,N.Y.C.,6675,20
1/31/2018 16:00,N.Y.C.,6790,21
1/31/2018 17:00,N.Y.C.,6919,22
1/31/2018 18:00,N.Y.C.,6864,23
1/31/2018 19:00,N.Y.C.,6713,0
1/31/2018 20:00,N.Y.C.,6515,1
1/31/2018 21:00,N.Y.C.,6262,2
1/31/2018 22:00,N.Y.C.,5915,3
1/31/2018 23:00,N.Y.C.,5496,4
2/1/2018 0:00,N.Y.C.,5231,5
2/1/2018 1:00,N.Y.C.,5000,6
2/1/2018 2:00,N.Y.C.,4857,7
2/1/2018 3:00,N.Y.C.,4796,8
2/1/2018 4:00,N.Y.C.,4825,9
2/1/2018 5:00,N.Y.C.,5086,10
2/1/2018 6:00,N.Y.C.,5598,11
2/1/2018 7:00,N.Y.C.,6090,12
2/1/2018 8:00,N.Y.C.,6377,13
2/1/2018 9:00,N.Y.C.,6545,14
2/1/2018 10:00,N.Y.C.,6604,15
2/1/2018 11:00,N.Y.C.,6608,16
2/1/2018 12:00,N.Y.C.,6592,17
2/1/2018 13:00,N.Y.C.,6576,18
2/1/2018 14:00,N.Y.C.,6538,19
2/1/2018 15:00,N.Y.C.,6566,20
2/1/2018 16:00,N.Y.C.,6617,21
2/1/2018 17:00,N.Y.C.,6727,22
2/1/2018 18:00,N.Y.C.,6664,23
2/1/2018 19:00,N.Y.C.,6494,0
2/1/2018 20:00,N.Y.C.,6299,1
2/1/2018 21:00,N.Y.C.,6105,2
2/1/2018 22:00,N.Y.C.,5774,3
2/1/2018 23:00,N.Y.C.,5387,4
2/2/2018 0:00,N.Y.C.,5053,5
2/2/2018 1:00,N.Y.C.,4843,6
2/2/2018 2:00,N.Y.C.,4719,7
2/2/2018 3:00,N.Y.C.,4674,8
2/2/2018 4:00,N.Y.C.,4720,9
2/2/2018 5:00,N.Y.C.,4992,10
2/2/2018 6:00,N.Y.C.,5522,11
2/2/2018 7:00,N.Y.C.,6051,12
2/2/2018 8:00,N.Y.C.,6385,13
2/2/2018 9:00,N.Y.C.,6596,14
2/2/2018 10:00,N.Y.C.,6678,15
2/2/2018 11:00,N.Y.C.,6710,16
2/2/2018 12:00,N.Y.C.,6712,17
2/2/2018 13:00,N.Y.C.,6708,18
2/2/2018 14:00,N.Y.C.,6698,19
2/2/2018 15:00,N.Y.C.,6725,20
2/2/2018 16:00,N.Y.C.,6783,21
2/2/2018 17:00,N.Y.C.,6914,22
2/2/2018 18:00,N.Y.C.,6923,23
2/2/2018 19:00,N.Y.C.,6772,0
2/2/2018 20:00,N.Y.C.,6587,1
2/2/2018 21:00,N.Y.C.,6399,2
2/2/2018 22:00,N.Y.C.,6124,3
2/2/2018 23:00,N.Y.C.,5803,4
2/3/2018 0:00,N.Y.C.,5492,5
2/3/2018 1:00,N.Y.C.,5274,6
2/3/2018 2:00,N.Y.C.,5129,7
2/3/2018 3:00,N.Y.C.,5043,8
2/3/2018 4:00,N.Y.C.,5028,9
2/3/2018 5:00,N.Y.C.,5120,10
2/3/2018 6:00,N.Y.C.,5291,11
2/3/2018 7:00,N.Y.C.,5451,12
2/3/2018 8:00,N.Y.C.,5671,13
2/3/2018 9:00,N.Y.C.,5863,14
2/3/2018 10:00,N.Y.C.,6014,15
2/3/2018 11:00,N.Y.C.,6074,16
2/3/2018 12:00,N.Y.C.,6070,17
2/3/2018 13:00,N.Y.C.,6034,18
2/3/2018 14:00,N.Y.C.,5998,19
2/3/2018 15:00,N.Y.C.,6000,20
2/3/2018 16:00,N.Y.C.,6029,21
2/3/2018 17:00,N.Y.C.,6198,22
2/3/2018 18:00,N.Y.C.,6324,23
2/3/2018 19:00,N.Y.C.,6255,0
2/3/2018 20:00,N.Y.C.,6129,1
2/3/2018 21:00,N.Y.C.,5990,2
2/3/2018 22:00,N.Y.C.,5780,3
2/3/2018 23:00,N.Y.C.,5532,4
2/4/2018 0:00,N.Y.C.,5318,5
2/4/2018 1:00,N.Y.C.,5098,6
2/4/2018 2:00,N.Y.C.,4932,7
2/4/2018 3:00,N.Y.C.,4840,8
2/4/2018 4:00,N.Y.C.,4802,9
2/4/2018 5:00,N.Y.C.,4858,10
2/4/2018 6:00,N.Y.C.,4940,11
2/4/2018 7:00,N.Y.C.,5017,12
2/4/2018 8:00,N.Y.C.,5200,13
2/4/2018 9:00,N.Y.C.,5422,14
2/4/2018 10:00,N.Y.C.,5614,15
2/4/2018 11:00,N.Y.C.,5728,16
2/4/2018 12:00,N.Y.C.,5773,17
2/4/2018 13:00,N.Y.C.,5782,18
2/4/2018 14:00,N.Y.C.,5767,19
2/4/2018 15:00,N.Y.C.,5786,20
2/4/2018 16:00,N.Y.C.,5836,21
2/4/2018 17:00,N.Y.C.,5982,22
2/4/2018 18:00,N.Y.C.,6101,23
2/4/2018 19:00,N.Y.C.,6051,0
2/4/2018 20:00,N.Y.C.,5955,1
2/4/2018 21:00,N.Y.C.,5829,2
2/4/2018 22:00,N.Y.C.,5571,3
2/4/2018 23:00,N.Y.C.,5246,4
2/5/2018 0:00,N.Y.C.,4905,5
2/5/2018 1:00,N.Y.C.,4732,6
2/5/2018 2:00,N.Y.C.,4631,7
2/5/2018 3:00,N.Y.C.,4603,8
2/5/2018 4:00,N.Y.C.,4669,9
2/5/2018 5:00,N.Y.C.,4960,10
2/5/2018 6:00,N.Y.C.,5510,11
2/5/2018 7:00,N.Y.C.,6022,12
2/5/2018 8:00,N.Y.C.,6345,13
2/5/2018 9:00,N.Y.C.,6528,14
2/5/2018 10:00,N.Y.C.,6597,15
2/5/2018 11:00,N.Y.C.,6619,16
2/5/2018 12:00,N.Y.C.,6613,17
2/5/2018 13:00,N.Y.C.,6616,18
2/5/2018 14:00,N.Y.C.,6605,19
2/5/2018 15:00,N.Y.C.,6638,20
2/5/2018 16:00,N.Y.C.,6720,21
2/5/2018 17:00,N.Y.C.,6883,22
2/5/2018 18:00,N.Y.C.,6921,23
2/5/2018 19:00,N.Y.C.,6798,0
2/5/2018 20:00,N.Y.C.,6629,1
2/5/2018 21:00,N.Y.C.,6417,2
2/5/2018 22:00,N.Y.C.,6076,3
2/5/2018 23:00,N.Y.C.,5656,4
2/6/2018 0:00,N.Y.C.,5198,5
2/6/2018 1:00,N.Y.C.,4971,6
2/6/2018 2:00,N.Y.C.,4848,7
2/6/2018 3:00,N.Y.C.,4795,8
2/6/2018 4:00,N.Y.C.,4838,9
2/6/2018 5:00,N.Y.C.,5101,10
2/6/2018 6:00,N.Y.C.,5610,11
2/6/2018 7:00,N.Y.C.,6107,12
2/6/2018 8:00,N.Y.C.,6401,13
2/6/2018 9:00,N.Y.C.,6573,14
2/6/2018 10:00,N.Y.C.,6631,15
2/6/2018 11:00,N.Y.C.,6628,16
2/6/2018 12:00,N.Y.C.,6600,17
2/6/2018 13:00,N.Y.C.,6568,18
2/6/2018 14:00,N.Y.C.,6532,19
2/6/2018 15:00,N.Y.C.,6555,20
2/6/2018 16:00,N.Y.C.,6632,21
2/6/2018 17:00,N.Y.C.,6777,22
2/6/2018 18:00,N.Y.C.,6785,23
2/6/2018 19:00,N.Y.C.,6644,0
2/6/2018 20:00,N.Y.C.,6465,1
2/6/2018 21:00,N.Y.C.,6244,2
2/6/2018 22:00,N.Y.C.,5896,3
2/6/2018 23:00,N.Y.C.,5485,4
2/7/2018 0:00,N.Y.C.,5163,5
2/7/2018 1:00,N.Y.C.,4944,6
2/7/2018 2:00,N.Y.C.,4809,7
2/7/2018 3:00,N.Y.C.,4755,8
2/7/2018 4:00,N.Y.C.,4796,9
2/7/2018 5:00,N.Y.C.,5061,10
2/7/2018 6:00,N.Y.C.,5590,11
2/7/2018 7:00,N.Y.C.,6092,12
2/7/2018 8:00,N.Y.C.,6396,13
2/7/2018 9:00,N.Y.C.,6589,14
2/7/2018 10:00,N.Y.C.,6659,15
2/7/2018 11:00,N.Y.C.,6673,16
2/7/2018 12:00,N.Y.C.,6655,17
2/7/2018 13:00,N.Y.C.,6638,18
2/7/2018 14:00,N.Y.C.,6607,19
2/7/2018 15:00,N.Y.C.,6630,20
2/7/2018 16:00,N.Y.C.,6688,21
2/7/2018 17:00,N.Y.C.,6771,22
2/7/2018 18:00,N.Y.C.,6720,23
2/7/2018 19:00,N.Y.C.,6549,0
2/7/2018 20:00,N.Y.C.,6344,1
2/7/2018 21:00,N.Y.C.,6122,2
2/7/2018 22:00,N.Y.C.,5778,3
2/7/2018 23:00,N.Y.C.,5371,4
2/8/2018 0:00,N.Y.C.,5036,5
2/8/2018 1:00,N.Y.C.,4835,6
2/8/2018 2:00,N.Y.C.,4715,7
2/8/2018 3:00,N.Y.C.,4677,8
2/8/2018 4:00,N.Y.C.,4731,9
2/8/2018 5:00,N.Y.C.,5008,10
2/8/2018 6:00,N.Y.C.,5560,11
2/8/2018 7:00,N.Y.C.,6067,12
2/8/2018 8:00,N.Y.C.,6365,13
2/8/2018 9:00,N.Y.C.,6542,14
2/8/2018 10:00,N.Y.C.,6580,15
2/8/2018 11:00,N.Y.C.,6581,16
2/8/2018 12:00,N.Y.C.,6569,17
2/8/2018 13:00,N.Y.C.,6562,18
2/8/2018 14:00,N.Y.C.,6540,19
2/8/2018 15:00,N.Y.C.,6571,20
2/8/2018 16:00,N.Y.C.,6651,21
2/8/2018 17:00,N.Y.C.,6792,22
2/8/2018 18:00,N.Y.C.,6828,23
2/8/2018 19:00,N.Y.C.,6703,0
2/8/2018 20:00,N.Y.C.,6535,1
2/8/2018 21:00,N.Y.C.,6335,2
2/8/2018 22:00,N.Y.C.,6013,3
2/8/2018 23:00,N.Y.C.,5625,4
2/9/2018 0:00,N.Y.C.,5277,5
2/9/2018 1:00,N.Y.C.,5058,6
2/9/2018 2:00,N.Y.C.,4927,7
2/9/2018 3:00,N.Y.C.,4871,8
2/9/2018 4:00,N.Y.C.,4910,9
2/9/2018 5:00,N.Y.C.,5163,10
2/9/2018 6:00,N.Y.C.,5674,11
2/9/2018 7:00,N.Y.C.,6165,12
2/9/2018 8:00,N.Y.C.,6468,13
2/9/2018 9:00,N.Y.C.,6688,14
2/9/2018 10:00,N.Y.C.,6759,15
2/9/2018 11:00,N.Y.C.,6774,16
2/9/2018 12:00,N.Y.C.,6751,17
2/9/2018 13:00,N.Y.C.,6716,18
2/9/2018 14:00,N.Y.C.,6672,19
2/9/2018 15:00,N.Y.C.,6685,20
2/9/2018 16:00,N.Y.C.,6714,21
2/9/2018 17:00,N.Y.C.,6762,22
2/9/2018 18:00,N.Y.C.,6722,23
2/9/2018 19:00,N.Y.C.,6547,0
2/9/2018 20:00,N.Y.C.,6332,1
2/9/2018 21:00,N.Y.C.,6118,2
2/9/2018 22:00,N.Y.C.,5834,3
2/9/2018 23:00,N.Y.C.,5497,4
2/10/2018 0:00,N.Y.C.,5164,5
2/10/2018 1:00,N.Y.C.,4925,6
2/10/2018 2:00,N.Y.C.,4765,7
2/10/2018 3:00,N.Y.C.,4676,8
2/10/2018 4:00,N.Y.C.,4651,9
2/10/2018 5:00,N.Y.C.,4735,10
2/10/2018 6:00,N.Y.C.,4889,11
2/10/2018 7:00,N.Y.C.,5052,12
2/10/2018 8:00,N.Y.C.,5298,13
2/10/2018 9:00,N.Y.C.,5559,14
2/10/2018 10:00,N.Y.C.,5716,15
2/10/2018 11:00,N.Y.C.,5782,16
2/10/2018 12:00,N.Y.C.,5780,17
2/10/2018 13:00,N.Y.C.,5737,18
2/10/2018 14:00,N.Y.C.,5689,19
2/10/2018 15:00,N.Y.C.,5676,20
2/10/2018 16:00,N.Y.C.,5701,21
2/10/2018 17:00,N.Y.C.,5801,22
2/10/2018 18:00,N.Y.C.,5919,23
2/10/2018 19:00,N.Y.C.,5863,0
2/10/2018 20:00,N.Y.C.,5751,1
2/10/2018 21:00,N.Y.C.,5625,2
2/10/2018 22:00,N.Y.C.,5428,3
2/10/2018 23:00,N.Y.C.,5181,4
2/11/2018 0:00,N.Y.C.,4838,5
2/11/2018 1:00,N.Y.C.,4622,6
2/11/2018 2:00,N.Y.C.,4474,7
2/11/2018 3:00,N.Y.C.,4389,8
2/11/2018 4:00,N.Y.C.,4367,9
2/11/2018 5:00,N.Y.C.,4443,10
2/11/2018 6:00,N.Y.C.,4544,11
2/11/2018 7:00,N.Y.C.,4643,12
2/11/2018 8:00,N.Y.C.,4857,13
2/11/2018 9:00,N.Y.C.,5108,14
2/11/2018 10:00,N.Y.C.,5307,15
2/11/2018 11:00,N.Y.C.,5426,16
2/11/2018 12:00,N.Y.C.,5481,17
2/11/2018 13:00,N.Y.C.,5495,18
2/11/2018 14:00,N.Y.C.,5485,19
2/11/2018 15:00,N.Y.C.,5504,20
2/11/2018 16:00,N.Y.C.,5553,21
2/11/2018 17:00,N.Y.C.,5675,22
2/11/2018 18:00,N.Y.C.,5830,23
2/11/2018 19:00,N.Y.C.,5798,0
2/11/2018 20:00,N.Y.C.,5708,1
2/11/2018 21:00,N.Y.C.,5565,2
2/11/2018 22:00,N.Y.C.,5307,3
2/11/2018 23:00,N.Y.C.,4982,4
2/12/2018 0:00,N.Y.C.,4645,5
2/12/2018 1:00,N.Y.C.,4464,6
2/12/2018 2:00,N.Y.C.,4358,7
2/12/2018 3:00,N.Y.C.,4318,8
2/12/2018 4:00,N.Y.C.,4381,9
2/12/2018 5:00,N.Y.C.,4661,10
2/12/2018 6:00,N.Y.C.,5191,11
2/12/2018 7:00,N.Y.C.,5701,12
2/12/2018 8:00,N.Y.C.,6039,13
2/12/2018 9:00,N.Y.C.,6235,14
2/12/2018 10:00,N.Y.C.,6306,15
2/12/2018 11:00,N.Y.C.,6328,16
2/12/2018 12:00,N.Y.C.,6330,17
2/12/2018 13:00,N.Y.C.,6325,18
2/12/2018 14:00,N.Y.C.,6317,19
2/12/2018 15:00,N.Y.C.,6344,20
2/12/2018 16:00,N.Y.C.,6412,21
2/12/2018 17:00,N.Y.C.,6558,22
2/12/2018 18:00,N.Y.C.,6602,23
2/12/2018 19:00,N.Y.C.,6478,0
2/12/2018 20:00,N.Y.C.,6295,1
2/12/2018 21:00,N.Y.C.,6063,2
2/12/2018 22:00,N.Y.C.,5723,3
2/12/2018 23:00,N.Y.C.,5318,4
2/13/2018 0:00,N.Y.C.,4977,5
2/13/2018 1:00,N.Y.C.,4777,6
2/13/2018 2:00,N.Y.C.,4666,7
2/13/2018 3:00,N.Y.C.,4622,8
2/13/2018 4:00,N.Y.C.,4678,9
2/13/2018 5:00,N.Y.C.,4948,10
2/13/2018 6:00,N.Y.C.,5477,11
2/13/2018 7:00,N.Y.C.,5979,12
2/13/2018 8:00,N.Y.C.,6270,13
2/13/2018 9:00,N.Y.C.,6429,14
2/13/2018 10:00,N.Y.C.,6468,15
2/13/2018 11:00,N.Y.C.,6469,16
2/13/2018 12:00,N.Y.C.,6450,17
2/13/2018 13:00,N.Y.C.,6439,18
2/13/2018 14:00,N.Y.C.,6424,19
2/13/2018 15:00,N.Y.C.,6472,20
2/13/2018 16:00,N.Y.C.,6557,21
2/13/2018 17:00,N.Y.C.,6695,22
2/13/2018 18:00,N.Y.C.,6727,23
2/13/2018 19:00,N.Y.C.,6602,0
2/13/2018 20:00,N.Y.C.,6422,1
2/13/2018 21:00,N.Y.C.,6187,2
2/13/2018 22:00,N.Y.C.,5842,3
2/13/2018 23:00,N.Y.C.,5431,4
2/14/2018 0:00,N.Y.C.,5028,5
2/14/2018 1:00,N.Y.C.,4794,6
2/14/2018 2:00,N.Y.C.,4653,7
2/14/2018 3:00,N.Y.C.,4593,8
2/14/2018 4:00,N.Y.C.,4630,9
2/14/2018 5:00,N.Y.C.,4889,10
2/14/2018 6:00,N.Y.C.,5417,11
2/14/2018 7:00,N.Y.C.,5927,12
2/14/2018 8:00,N.Y.C.,6233,13
2/14/2018 9:00,N.Y.C.,6411,14
2/14/2018 10:00,N.Y.C.,6453,15
2/14/2018 11:00,N.Y.C.,6442,16
2/14/2018 12:00,N.Y.C.,6410,17
2/14/2018 13:00,N.Y.C.,6392,18
2/14/2018 14:00,N.Y.C.,6356,19
2/14/2018 15:00,N.Y.C.,6377,20
2/14/2018 16:00,N.Y.C.,6443,21
2/14/2018 17:00,N.Y.C.,6551,22
2/14/2018 18:00,N.Y.C.,6545,23
2/14/2018 19:00,N.Y.C.,6403,0
2/14/2018 20:00,N.Y.C.,6221,1
2/14/2018 21:00,N.Y.C.,5991,2
2/14/2018 22:00,N.Y.C.,5648,3
2/14/2018 23:00,N.Y.C.,5236,4
2/15/2018 0:00,N.Y.C.,4837,5
2/15/2018 1:00,N.Y.C.,4609,6
2/15/2018 2:00,N.Y.C.,4473,7
2/15/2018 3:00,N.Y.C.,4416,8
2/15/2018 4:00,N.Y.C.,4454,9
2/15/2018 5:00,N.Y.C.,4714,10
2/15/2018 6:00,N.Y.C.,5239,11
2/15/2018 7:00,N.Y.C.,5740,12
2/15/2018 8:00,N.Y.C.,6045,13
2/15/2018 9:00,N.Y.C.,6220,14
2/15/2018 10:00,N.Y.C.,6275,15
2/15/2018 11:00,N.Y.C.,6291,16
2/15/2018 12:00,N.Y.C.,6286,17
2/15/2018 13:00,N.Y.C.,6301,18
2/15/2018 14:00,N.Y.C.,6289,19
2/15/2018 15:00,N.Y.C.,6321,20
2/15/2018 16:00,N.Y.C.,6372,21
2/15/2018 17:00,N.Y.C.,6436,22
2/15/2018 18:00,N.Y.C.,6398,23
2/15/2018 19:00,N.Y.C.,6237,0
2/15/2018 20:00,N.Y.C.,6046,1
2/15/2018 21:00,N.Y.C.,5799,2
2/15/2018 22:00,N.Y.C.,5464,3
2/15/2018 23:00,N.Y.C.,5074,4
2/16/2018 0:00,N.Y.C.,4719,5
2/16/2018 1:00,N.Y.C.,4489,6
2/16/2018 2:00,N.Y.C.,4349,7
2/16/2018 3:00,N.Y.C.,4287,8
2/16/2018 4:00,N.Y.C.,4321,9
2/16/2018 5:00,N.Y.C.,4563,10
2/16/2018 6:00,N.Y.C.,5049,11
2/16/2018 7:00,N.Y.C.,5544,12
2/16/2018 8:00,N.Y.C.,5885,13
2/16/2018 9:00,N.Y.C.,6119,14
2/16/2018 10:00,N.Y.C.,6194,15
2/16/2018 11:00,N.Y.C.,6206,16
2/16/2018 12:00,N.Y.C.,6195,17
2/16/2018 13:00,N.Y.C.,6186,18
2/16/2018 14:00,N.Y.C.,6169,19
2/16/2018 15:00,N.Y.C.,6205,20
2/16/2018 16:00,N.Y.C.,6249,21
2/16/2018 17:00,N.Y.C.,6303,22
2/16/2018 18:00,N.Y.C.,6311,23
2/16/2018 19:00,N.Y.C.,6159,0
2/16/2018 20:00,N.Y.C.,5941,1
2/16/2018 21:00,N.Y.C.,5729,2
2/16/2018 22:00,N.Y.C.,5462,3
2/16/2018 23:00,N.Y.C.,5158,4
2/17/2018 0:00,N.Y.C.,4884,5
2/17/2018 1:00,N.Y.C.,4680,6
2/17/2018 2:00,N.Y.C.,4544,7
2/17/2018 3:00,N.Y.C.,4470,8
2/17/2018 4:00,N.Y.C.,4467,9
2/17/2018 5:00,N.Y.C.,4563,10
2/17/2018 6:00,N.Y.C.,4738,11
2/17/2018 7:00,N.Y.C.,4901,12
2/17/2018 8:00,N.Y.C.,5133,13
2/17/2018 9:00,N.Y.C.,5368,14
2/17/2018 10:00,N.Y.C.,5520,15
2/17/2018 11:00,N.Y.C.,5602,16
2/17/2018 12:00,N.Y.C.,5629,17
2/17/2018 13:00,N.Y.C.,5625,18
2/17/2018 14:00,N.Y.C.,5625,19
2/17/2018 15:00,N.Y.C.,5647,20
2/17/2018 16:00,N.Y.C.,5687,21
2/17/2018 17:00,N.Y.C.,5790,22
2/17/2018 18:00,N.Y.C.,5920,23
2/17/2018 19:00,N.Y.C.,5868,0
2/17/2018 20:00,N.Y.C.,5732,1
2/17/2018 21:00,N.Y.C.,5577,2
2/17/2018 22:00,N.Y.C.,5372,3
2/17/2018 23:00,N.Y.C.,5130,4
2/18/2018 0:00,N.Y.C.,4863,5
2/18/2018 1:00,N.Y.C.,4660,6
2/18/2018 2:00,N.Y.C.,4513,7
2/18/2018 3:00,N.Y.C.,4430,8
2/18/2018 4:00,N.Y.C.,4399,9
2/18/2018 5:00,N.Y.C.,4438,10
2/18/2018 6:00,N.Y.C.,4496,11
2/18/2018 7:00,N.Y.C.,4547,12
2/18/2018 8:00,N.Y.C.,4729,13
2/18/2018 9:00,N.Y.C.,4981,14
